0,1,2,3,4,5,6,7,8,9,10,11
2343,43,12,0,0,930,213,123,1458,4,5,4
2467,50,18,331,109,781,199,101,1256,4,6,6
3433,67,4,691,70,902,232,144,454,2,40,7
2302,100,32,240,105,661,179,29,1637,4,3,4
2587,6,22,60,25,1680,191,135,4522,1,29,2
2675,162,16,42,9,1892,242,135,2416,3,4,3
2711,121,20,255,95,1441,220,90,759,1,30,5
2966,52,9,192,7,3543,221,130,1091,1,29,2
3092,125,11,395,-15,390,232,122,1819,1,22,1
2972,5,13,150,17,3352,215,148,2101,3,24,1
3393,90,5,488,45,1860,232,139,2416,3,32,7
2808,114,10,30,-2,759,230,121,120,1,29,5
2757,39,3,30,1,904,232,149,2227,3,17,5
2187,265,5,0,0,576,242,174,1230,4,16,4
3288,26,8,180,9,3655,222,142,2202,1,38,1
2106,150,15,30,-3,1290,238,125,987,4,1,4
2306,111,26,212,109,858,203,61,1452,4,3,4
3276,18,20,175,56,2084,193,124,1265,3,39,7
3200,118,4,306,81,1924,236,145,2766,1,29,7
2602,341,10,234,75,228,225,165,1441,1,29,2
2513,126,11,42,4,1015,233,124,1718,3,4,6
2618,154,13,120,39,1657,241,134,1159,3,4,3
3192,72,3,511,9,5314,233,146,2266,1,19,1
2624,20,14,277,16,1806,210,135,2049,3,10,6
1939,26,34,30,30,95,146,78,541,4,1,3
3354,10,11,518,100,780,219,147,2371,3,31,7
2527,27,6,180,-7,624,226,145,5522,1,18,5
2869,91,12,0,0,1209,221,111,677,3,32,1
2356,9,6,0,0,499,227,152,787,3,10,6
2239,339,35,234,123,1138,169,168,1150,4,10,3
2898,24,20,162,39,2254,193,118,2037,3,33,1
2755,164,21,446,25,2460,241,128,2184,3,4,3
3158,10,11,713,77,1524,218,146,2648,3,32,1
2287,128,39,319,187,787,185,23,301,4,3,4
2143,101,6,0,0,934,232,135,684,4,14,4
2414,233,19,0,0,1634,253,201,404,3,16,6
3146,356,18,537,-13,1425,204,152,2181,3,24,1
2410,57,22,67,9,1167,189,82,933,3,10,6
2301,119,11,0,0,108,231,121,255,4,11,4
3238,143,9,85,11,4158,238,135,2482,1,38,7
3273,349,10,108,11,4664,223,160,845,3,32,1
3198,350,5,67,2,2255,231,159,2992,1,29,1
2602,317,24,175,79,1040,210,198,569,3,33,6
3282,29,18,162,45,2110,199,119,1282,3,39,7
2157,151,33,67,37,1087,218,79,446,4,3,4
2212,62,7,0,0,1398,226,134,541,4,2,4
2903,158,18,175,48,351,240,126,957,3,13,5
3178,120,8,0,0,3788,234,131,3318,1,23,1
2076,27,24,30,5,175,180,105,516,4,15,6
2436,51,28,295,-12,711,169,64,722,4,10,3
2259,314,18,60,12,1195,223,193,741,4,10,6
3429,82,18,150,-15,3188,206,87,2289,1,35,7
2434,306,18,150,56,646,226,199,466,4,10,6
2899,336,11,384,26,2308,225,169,2568,1,29,2
3322,47,16,408,-26,3333,203,109,1816,3,39,7
2598,15,21,175,50,402,192,126,1262,3,10,6
2341,298,12,300,58,1290,236,190,953,4,11,6
2292,101,38,297,188,853,162,4,331,4,3,4
3275,135,7,42,0,3783,237,139,3637,1,38,7
2807,92,35,218,105,270,165,14,2590,1,30,5
2695,180,20,153,56,1976,248,148,1504,1,30,2
2849,253,18,30,5,1992,249,208,1276,3,23,5
2888,48,7,319,56,824,225,137,1500,3,11,5
3074,267,19,85,26,1611,244,213,1224,3,23,1
3071,183,15,170,18,2012,249,154,30,3,31,1
2801,67,13,417,135,430,213,110,2200,1,29,5
2252,113,31,268,174,624,192,41,192,4,3,4
2122,352,13,0,0,1236,217,158,1075,4,17,4
2363,91,25,30,10,532,191,56,932,3,4,6
2416,326,30,120,57,684,191,190,1194,4,10,6
2351,312,22,30,6,541,218,199,633,4,10,6
3351,0,12,212,51,2321,218,152,541,3,39,7
2275,32,9,0,0,1441,221,138,541,4,17,4
2275,142,13,90,33,1655,237,126,871,4,2,6
3411,45,4,402,-26,949,231,147,759,2,38,7
2118,317,30,85,42,1410,199,203,713,4,10,3
2746,329,29,212,77,1466,191,186,1486,3,24,2
3175,32,4,376,102,4805,230,147,1622,1,29,1
2033,35,20,330,72,437,193,108,162,4,5,3
3084,100,20,362,77,3174,209,80,1806,3,33,2
2399,4,11,470,105,537,219,150,1003,4,3,6
3123,131,13,0,0,3584,232,119,4924,1,29,1
2923,213,29,85,42,1579,252,192,1110,3,33,2
3297,305,22,361,101,485,222,206,626,2,33,1
3404,114,13,918,194,779,226,111,134,2,38,7
2003,355,6,0,0,127,230,157,283,4,17,4
3132,85,22,360,91,1266,197,70,1209,3,32,1
2359,57,8,30,3,551,223,132,828,4,2,4
2337,37,17,192,75,1146,200,113,700,4,10,6
3353,23,7,60,3,2886,225,145,2138,1,38,7
2347,122,36,301,53,1064,186,27,631,4,6,4
2879,97,16,295,99,2028,215,95,1443,3,13,5
3704,20,6,1201,258,5212,227,148,3522,3,40,7
2918,139,10,270,63,595,237,131,1041,3,32,5
3031,141,13,0,0,859,236,125,212,3,23,1
2338,75,23,60,19,1155,189,66,895,4,10,6
3231,261,14,426,29,2340,247,201,1633,3,31,1
3327,296,21,30,17,3936,229,210,994,1,38,1
2972,311,21,420,140,420,221,200,1226,1,30,2
3202,30,15,108,0,1842,205,123,4544,2,22,1
2299,34,15,0,0,1253,206,121,1226,4,10,4
2112,236,3,30,-8,1187,242,166,1250,4,17,4
2716,94,22,150,49,258,200,68,552,1,30,5
2662,6,39,258,-48,1682,135,106,4308,1,29,2
2359,258,17,120,24,60,248,207,633,4,10,3
2434,345,21,67,19,1321,203,163,404,4,10,6
3426,63,21,150,-18,3217,193,82,2295,1,35,7
2669,86,15,150,45,1478,214,99,301,1,29,2
2752,345,8,457,101,2694,227,162,1455,3,32,5
3568,38,8,228,107,1624,222,137,1406,2,40,7
3147,202,25,120,-14,2121,252,175,3491,1,29,1
2193,144,31,30,10,1209,217,75,1082,4,3,4
2279,10,4,0,0,255,231,153,424,4,10,4
2865,170,8,330,143,1839,244,150,680,3,32,5
3244,105,13,474,117,598,223,108,912,3,31,7
2306,101,24,339,125,1129,200,64,1224,4,6,4
2543,327,16,30,11,1033,220,181,1559,3,20,6
3430,356,14,721,91,1516,215,155,1514,3,38,7
2166,128,27,162,79,725,212,69,95,4,3,4
2325,198,17,361,142,1237,252,169,1128,4,6,4
2562,20,25,150,42,1284,178,111,1597,3,10,3
2521,113,14,256,53,785,224,107,926,3,2,6
3316,58,22,201,63,4080,188,80,4042,1,38,7
3340,357,13,390,98,3034,216,154,2241,3,38,7
2137,34,23,30,4,1183,184,99,1436,4,10,4
3222,266,19,192,28,4163,244,213,1489,3,39,1
3014,11,4,30,2,4004,232,153,1183,1,19,2
2941,39,13,60,15,4689,212,124,2105,1,23,5
2843,327,16,30,5,1565,220,180,1230,3,23,5
3274,194,28,277,68,816,249,162,1006,1,22,1
2551,198,7,0,0,1431,246,163,1328,3,17,6
3838,342,10,892,389,4866,224,165,2926,3,40,7
2150,352,26,42,12,1323,187,152,1273,4,17,4
2958,7,8,270,26,2112,225,151,600,3,31,2
2849,90,36,218,-50,300,160,10,2165,1,30,5
2584,174,19,0,0,1598,246,143,2758,3,17,6
2135,182,8,0,0,1308,246,156,1325,4,17,4
3170,106,26,170,64,1369,199,57,2329,1,30,1
2595,201,21,85,26,1384,253,173,1451,3,3,3
2829,237,35,201,120,2230,245,226,964,3,13,2
3033,60,25,390,124,2431,180,68,2105,3,33,1
2813,225,2,42,-1,1337,240,161,659,3,23,2
2748,191,21,170,50,875,251,161,1984,3,4,5
2200,37,9,0,0,1672,220,135,182,4,3,4
3370,353,18,531,38,3864,206,156,3503,3,40,7
2897,15,7,175,6,1878,225,148,1500,3,32,5
2435,341,18,67,10,644,211,168,1221,4,10,6
3316,281,22,218,40,5442,236,219,875,1,38,1
3403,43,10,153,27,2758,219,131,2208,1,39,7
3121,333,7,120,3,2336,232,166,1981,3,23,1
2786,111,16,268,52,474,221,98,342,1,30,5
3318,344,26,60,18,2419,190,163,485,3,39,7
2377,9,16,60,3,745,207,141,1036,3,10,6
2720,66,17,228,46,247,205,97,2340,1,29,5
2386,60,22,391,119,458,188,78,934,4,3,6
2835,81,17,524,169,541,208,92,2309,1,24,5
2670,332,27,210,59,1972,194,181,2512,3,24,6
2790,76,28,150,63,1945,175,45,1320,3,10,2
2572,337,26,212,97,679,193,173,277,3,33,6
2601,188,16,60,16,1706,250,159,2806,3,4,3
2438,284,22,306,-24,180,234,217,582,4,10,3
3570,29,6,277,77,1704,226,144,1458,2,40,7
3223,276,17,671,20,1544,241,207,1273,3,33,1
3353,36,7,474,105,721,225,141,1926,3,31,7
3282,340,21,755,166,1328,204,170,1624,3,39,7
3248,358,23,342,123,3799,192,145,3540,3,40,7
2743,86,18,124,29,360,207,87,437,1,30,5
2400,32,19,90,15,283,195,112,446,3,10,6
2247,312,29,285,86,731,205,208,543,4,10,3
3221,237,5,60,-2,5916,244,170,1470,1,22,1
2609,69,12,566,83,1100,216,113,3864,1,29,2
3443,306,14,457,26,5002,231,191,4175,3,38,7
2324,79,11,424,144,1182,220,115,1207,4,6,4
3340,100,12,67,11,1374,224,113,1537,2,38,7
2931,13,14,323,36,854,209,139,1667,3,32,2
2289,133,21,234,106,1345,225,95,973,4,3,4
2612,59,10,247,11,636,219,124,6230,1,29,5
3194,92,20,201,25,1300,204,77,1269,1,30,7
3232,107,12,67,18,2457,225,113,2853,1,29,7
2962,306,6,30,2,2361,237,173,525,1,20,1
2043,123,23,30,7,671,216,80,691,4,1,4
2472,99,7,0,0,424,230,130,1292,4,6,6
3132,306,6,95,5,4552,237,173,3395,1,29,1
3295,2,9,0,0,2346,224,153,362,3,35,7
2194,128,28,127,58,1307,209,64,679,4,3,4
2531,135,14,85,27,1414,233,118,1302,3,4,3
2462,24,11,350,144,391,216,137,351,4,10,3
2305,131,11,0,0,890,234,126,842,4,3,4
2143,110,32,67,32,966,187,35,319,4,3,4
3073,345,19,382,71,994,206,163,1230,3,32,2
2412,0,20,67,7,390,198,146,560,3,10,6
2637,290,28,175,78,1214,222,227,779,3,33,6
3168,52,11,201,-5,4983,217,124,2259,1,22,1
2217,81,18,90,21,703,204,86,1592,4,3,4
3103,4,24,511,43,1302,185,135,2160,3,33,2
2991,207,8,553,70,2012,248,168,2190,3,32,2
3091,129,9,90,-4,1962,235,129,2151,1,30,1
2891,120,27,182,72,2308,207,63,1224,3,10,2
3000,277,15,458,80,4813,242,203,1749,1,29,2
3238,104,12,30,4,2315,224,111,607,3,39,7
3140,151,7,60,2,2160,240,143,2676,1,29,7
3451,3,9,531,205,1106,222,152,1550,2,40,7
2888,11,7,0,0,1841,225,150,1302,3,31,2
3461,87,24,277,64,2424,193,61,3704,1,39,7
3000,141,9,150,23,4740,238,134,3419,1,29,2
2419,103,9,395,29,1106,228,122,1124,4,2,3
2959,199,19,190,73,1747,253,171,1071,3,33,2
2171,324,13,42,-2,1298,226,179,1003,4,4,4
2737,144,13,67,12,1440,237,125,2221,1,12,1
3238,180,2,534,59,4607,240,157,2724,1,38,1
2806,67,27,258,115,268,176,56,1382,1,29,5
2306,348,23,0,0,983,196,159,918,4,10,4
2114,145,19,30,3,1253,233,112,1128,4,1,4
2351,63,13,0,0,495,214,113,514,4,2,4
2208,61,13,60,9,726,212,112,1572,4,3,4
3777,326,9,916,331,5090,230,172,3188,3,40,7
2668,123,15,324,-21,1782,228,110,2498,3,2,6
2999,154,9,603,113,1719,241,141,2055,3,32,2
2027,19,11,0,0,420,217,141,525,4,14,4
2853,309,15,598,96,2049,230,191,876,3,11,5
2287,356,34,395,130,700,158,135,787,4,10,3
2158,331,35,170,110,212,173,182,849,4,10,3
2107,86,9,0,0,1115,225,122,1415,4,17,4
3183,10,8,0,0,1745,224,149,488,1,23,1
3369,331,15,120,1,4203,221,176,4127,1,39,7
2143,27,20,0,0,1237,193,115,541,4,14,4
2409,59,13,108,36,942,213,115,553,4,6,3
2428,18,31,108,63,1003,159,101,700,4,10,6
2062,276,35,42,9,495,223,242,674,4,10,3
2128,117,28,42,17,953,200,53,300,4,3,4
2004,47,8,0,0,150,223,135,300,4,17,4
2137,117,25,30,11,1248,207,66,600,4,3,4
2295,185,8,30,0,1230,246,158,949,4,17,4
2494,51,6,30,0,808,227,139,5510,1,18,5
2651,8,15,216,19,2118,208,143,2496,3,24,6
3384,41,10,150,35,2967,219,132,1548,3,38,7
2355,14,24,30,14,1323,182,121,782,4,10,6
2337,120,35,162,96,319,188,30,1842,4,3,4
3229,17,13,752,162,1101,212,139,1888,3,32,1
2047,25,11,0,0,918,216,137,540,4,17,4
2417,319,5,212,66,510,235,167,816,3,2,3
3303,349,8,134,11,4105,226,160,3909,1,38,7
2833,2,15,67,7,1463,209,148,1077,3,31,5
2460,58,14,335,102,811,209,109,1233,4,6,6
2860,26,17,467,126,212,200,122,1061,3,11,2
2552,114,14,108,-2,1292,225,107,1380,3,2,3
2957,9,14,295,76,3900,211,144,2554,1,30,2
2864,243,19,433,238,787,252,207,1782,3,33,2
1985,23,17,0,0,295,201,125,458,4,1,6
2085,103,27,30,13,648,194,50,60,4,3,4
2413,69,19,150,29,666,200,88,1350,4,5,3
2213,248,5,0,0,1170,244,173,511,4,1,4
2247,133,27,108,59,1252,215,74,1041,4,3,4
2395,95,16,443,65,601,215,96,1273,4,10,6
2168,75,31,162,117,391,166,35,300,4,10,4
2947,87,19,216,69,1557,205,82,2716,3,33,2
2479,46,34,134,54,1627,146,47,342,3,10,3
2371,321,22,240,124,912,213,191,1020,4,10,6
3400,309,16,458,59,1670,228,193,659,3,39,7
3549,35,18,150,56,1584,198,113,1332,2,40,7
2587,111,23,636,-12,636,208,71,1302,3,4,3
2730,80,31,150,80,175,168,31,1784,1,30,5
3117,234,16,351,61,3034,253,197,421,3,13,2
2421,75,27,170,62,553,180,53,595,3,10,2
2341,88,20,0,0,853,203,79,1050,4,5,4
2296,118,12,0,0,108,229,116,339,4,11,4
2267,155,25,150,86,1168,233,108,1129,4,3,4
2566,77,5,268,20,1292,230,138,1383,3,2,5
3091,26,8,60,0,3082,222,142,1276,3,23,1
2081,124,30,295,124,335,202,53,361,4,1,3
2867,293,12,30,11,726,237,192,576,3,23,1
2293,123,29,67,24,42,204,56,841,3,3,3
3000,237,13,67,23,3340,251,191,1233,3,32,1
2229,20,37,134,94,1008,139,83,713,4,10,3
2471,330,25,361,121,752,201,182,488,4,10,6
2364,29,35,323,74,743,141,70,390,4,10,3
2599,113,21,661,0,641,213,79,1299,3,4,3
2064,260,22,382,0,437,246,219,987,4,1,6
2293,118,21,234,105,1260,215,82,1057,4,6,4
3364,167,30,361,205,1681,234,114,576,3,39,7
2842,102,28,150,97,2132,190,44,671,3,13,5
2856,216,26,361,73,3328,253,194,1690,3,4,3
2203,294,34,67,41,607,210,231,1464,4,10,3
2137,18,6,0,0,1369,227,149,716,4,4,4
2392,110,22,255,151,391,209,73,1913,4,6,4
2353,22,14,30,4,426,210,133,1044,4,16,3
2190,39,26,240,60,603,175,85,212,4,10,6
2548,213,29,134,48,1172,252,192,1262,3,3,3
2965,198,10,180,28,3866,249,166,2170,1,12,2
2111,307,39,201,88,342,185,221,484,4,10,3
3367,359,17,595,19,3945,205,149,3565,3,40,7
2530,307,20,60,12,994,224,201,1626,3,33,6
2738,94,7,0,0,532,230,132,2484,3,17,5
2480,350,14,85,10,319,216,159,1187,4,11,6
2319,98,12,30,6,330,223,111,663,4,2,4
2893,165,21,153,38,376,241,127,990,3,13,5
3362,243,8,42,-1,2696,247,179,693,3,38,7
2975,180,14,618,92,2793,248,153,1950,3,33,2
2324,89,26,270,127,666,188,52,1640,4,3,4
3244,320,16,400,45,511,224,185,1190,2,23,1
2225,122,26,85,32,976,209,66,1316,4,3,4
2217,287,24,342,79,540,231,220,1702,4,10,3
3301,18,2,95,12,4658,235,155,607,1,29,2
3579,61,19,979,167,2583,197,90,1440,1,40,1
2743,231,20,134,49,993,254,202,1869,3,4,5
3385,214,7,1092,183,3037,247,170,1307,3,38,7
2808,70,10,212,38,3270,220,120,5150,1,29,2
2559,345,5,108,12,1566,231,160,1638,3,2,5
3485,324,10,150,38,1616,229,175,1994,2,40,7
2555,110,26,488,-44,750,201,58,1208,3,2,3
2605,62,5,277,7,601,230,142,6268,1,29,5
2774,357,15,218,-1,1932,211,153,2695,1,29,5
2626,316,19,67,29,1292,221,192,1350,3,33,6
3016,277,10,162,41,1342,242,188,1994,3,32,2
2809,122,15,95,22,660,227,109,124,1,30,5
3007,252,19,192,-15,3112,249,210,1869,3,13,2
3727,3,18,1008,318,4964,204,145,3120,3,40,7
2542,144,11,124,13,2017,238,131,1892,3,2,3
3138,84,16,558,92,242,211,95,1395,1,22,2
3384,328,13,255,8,2639,224,175,2473,3,38,7
2325,124,27,242,128,799,209,65,1518,4,3,4
2581,2,8,268,14,1554,225,154,1756,3,11,5
2832,130,20,607,54,2126,224,94,1809,3,13,5
3180,1,13,90,16,752,214,151,2467,1,23,1
2040,166,25,108,34,309,239,122,598,4,3,3
2092,147,17,0,0,366,236,119,541,4,4,4
3202,56,24,454,104,4941,181,74,3226,1,30,1
2166,342,19,212,26,534,207,167,721,4,10,3
2258,139,10,0,0,319,237,131,382,4,10,4
2190,270,10,30,2,595,244,189,1252,4,16,4
3034,68,12,362,43,5550,216,114,5100,1,29,1
2885,89,31,270,160,2016,172,28,524,3,13,5
2151,328,22,0,0,1317,208,184,1218,4,17,4
2451,144,2,270,16,912,238,152,1199,3,2,3
2579,45,11,330,51,633,216,126,1379,3,2,6
2417,88,31,108,37,752,173,31,1154,3,4,3
2717,39,9,30,7,1318,219,133,2285,3,11,5
2861,69,29,85,41,95,170,45,960,1,29,2
2847,86,31,270,175,1328,172,30,900,3,13,5
2318,216,17,90,63,1710,254,185,955,4,2,6
2264,80,20,60,23,323,200,78,1756,4,3,4
2343,92,16,361,156,1026,214,96,1333,4,6,4
3566,32,16,684,154,2761,204,122,1572,1,40,1
3227,72,14,95,8,2582,212,105,342,3,39,7
3172,93,10,60,0,4562,225,120,1917,1,23,1
2684,80,4,170,21,1736,232,142,6649,1,12,1
2696,63,6,376,88,518,227,135,95,3,10,3
2731,332,9,255,7,1155,228,170,1973,3,11,5
3261,88,15,408,88,726,214,98,990,3,39,7
2685,11,2,30,4,2617,234,155,2241,1,16,5
2902,182,12,134,11,1705,248,156,1425,3,32,5
3304,77,3,67,2,4366,233,145,3828,1,38,7
2902,200,7,85,11,1677,246,164,1477,3,32,5
3371,85,18,0,0,1632,208,88,1766,2,39,7
2477,159,11,30,0,713,242,141,1173,3,17,2
3111,338,17,150,10,3878,213,171,968,3,22,1
2924,160,14,240,69,516,242,136,997,3,32,5
2855,27,20,466,89,2156,191,114,722,3,10,2
2507,329,7,60,9,433,232,167,1528,4,6,6
2168,20,34,153,-12,700,149,90,618,4,10,6
3331,65,17,175,33,3512,204,97,2689,3,39,7
2379,126,21,270,85,1068,220,88,660,4,6,4
2903,289,18,162,53,3819,235,207,5898,1,29,2
2755,70,26,0,0,212,180,59,2197,1,30,5
2599,50,4,234,-3,778,231,146,5574,1,29,2
3313,282,15,212,66,1024,240,201,1507,2,22,1
2811,71,16,458,145,470,208,99,2215,1,24,5
3219,261,10,323,35,361,245,187,1082,2,23,1
3361,339,19,443,19,5165,209,170,3211,3,38,7
3450,303,23,170,3,1480,222,209,1842,2,40,7
2988,337,5,391,23,5035,232,163,5541,1,12,2
2561,62,12,342,-22,1165,215,115,1224,3,4,3
2174,334,15,0,0,1421,219,173,577,4,14,6
2325,249,22,150,69,1727,250,216,999,4,2,6
2795,108,24,511,166,2604,204,64,2001,3,10,3
3393,112,28,270,74,2352,197,50,947,3,40,7
2742,110,15,395,-6,693,223,104,391,3,4,3
3360,28,19,450,121,3314,195,116,2054,3,39,7
3242,117,20,212,20,1570,218,87,2520,1,30,1
2422,319,18,201,35,283,220,189,716,4,10,3
2909,310,11,0,0,4943,233,183,1632,1,23,5
2817,352,13,390,86,1865,217,158,957,3,11,5
3042,36,7,446,62,1328,225,141,2490,1,29,2
2891,274,11,90,7,2167,243,192,1425,3,23,5
3384,308,27,192,71,1332,213,210,1657,2,39,7
2985,77,6,451,59,5105,228,134,6323,1,20,2
2577,84,10,30,6,1921,224,121,2032,3,10,6
3061,265,8,134,24,3049,244,182,1630,3,13,1
2574,327,18,390,87,872,217,182,1113,4,10,3
3139,125,14,67,4,1500,230,113,443,3,32,2
2605,250,8,351,87,2343,246,181,437,3,2,3
3182,273,15,234,68,391,243,202,2250,2,22,2
2642,276,19,0,0,1448,240,213,900,3,33,5
3193,148,7,85,0,2256,240,142,1598,3,23,1
2632,103,13,309,-6,1752,224,110,1842,3,2,6
2308,108,17,180,67,201,218,95,1690,4,3,4
3422,126,15,190,-1,2605,229,111,1110,3,39,7
2216,284,10,0,0,1095,240,189,612,4,1,4
2587,298,6,466,117,720,238,173,713,3,2,3
2430,6,14,30,5,904,212,146,1406,3,20,6
2663,300,29,162,83,1350,214,220,931,3,33,6
2723,142,3,0,0,1095,238,151,624,3,2,5
2818,37,14,201,43,1653,208,122,2592,3,26,1
2114,75,7,0,0,726,226,130,552,4,14,4
2192,128,28,42,12,1652,210,66,85,4,3,3
2794,96,6,60,6,1978,231,133,1914,3,23,5
3249,76,18,300,62,824,204,89,934,3,39,7
2607,132,6,300,68,1398,237,141,1832,3,4,3
3153,168,24,212,24,2482,241,129,3330,1,22,1
3234,132,12,0,0,4553,234,123,999,1,23,2
2363,45,22,30,0,67,186,90,218,3,10,6
2355,71,20,190,85,722,197,82,904,4,1,6
2964,30,23,218,8,417,182,102,1657,1,29,1
2090,331,29,60,14,997,192,183,255,4,10,3
3451,144,21,108,44,4113,230,103,4086,3,33,7
2583,187,17,85,27,1559,250,157,799,3,3,3
3455,247,2,841,106,3363,240,162,1451,3,38,7
2596,191,23,268,89,1976,250,160,1702,3,2,3
2824,158,13,90,5,2704,242,136,4054,1,30,2
3009,27,3,30,0,5282,232,151,2358,1,23,1
3024,6,26,170,47,2430,180,130,1176,3,22,1
3107,174,11,342,11,3589,246,150,977,1,29,1
2192,320,11,85,11,1092,230,177,1218,4,10,4
3306,115,24,67,24,2277,209,70,242,3,39,7
2890,148,17,120,14,285,237,120,994,3,33,5
3180,228,7,67,-3,2076,246,173,4059,2,23,1
2949,299,15,153,53,5981,233,197,4979,1,30,2
2486,103,6,0,0,1332,232,134,1415,3,17,6
3384,129,9,90,-15,4348,235,129,4213,3,23,7
2023,83,29,30,15,361,176,0,457,4,10,4
3285,98,5,42,2,4048,233,138,3683,1,38,7
2451,261,17,408,64,900,247,209,228,4,10,6
2576,90,3,30,0,767,234,146,1260,3,4,6
2400,272,30,371,93,270,233,235,832,4,10,3
2251,359,12,0,0,1622,218,153,984,4,17,4
2212,331,28,218,91,1020,193,182,1237,4,10,3
2571,6,12,95,12,361,217,148,1073,3,10,3
2063,120,13,0,0,933,229,115,192,4,1,4
3124,39,3,150,12,3987,232,149,1655,1,23,2
2139,40,24,170,73,295,181,91,560,4,10,6
2481,59,8,0,0,443,223,130,1248,4,6,4
2892,117,9,391,72,2974,232,128,2148,1,12,2
2068,65,5,0,0,725,230,140,895,4,3,4
3090,76,9,30,7,2325,223,124,1269,1,30,1
2795,258,20,190,68,1604,247,214,2311,3,13,5
3411,11,6,218,35,2779,228,151,2185,1,40,7
2485,150,4,30,0,1195,239,150,1101,3,4,6
2333,319,19,210,89,1006,219,190,926,4,10,6
2767,45,11,450,33,90,217,127,755,3,17,5
2297,113,18,492,134,1423,219,94,1015,4,2,4
2604,356,12,0,0,1911,218,155,2785,3,17,6
2725,341,12,295,20,1248,222,166,1986,3,11,5
3175,15,19,60,4,2777,198,130,2631,1,23,7
2281,139,21,216,98,1364,228,99,949,4,3,4
3126,348,14,162,17,3314,216,161,3036,1,24,1
2962,196,8,30,-2,5391,247,164,2242,1,23,1
2278,271,10,120,45,1655,243,189,842,4,2,6
2191,290,26,402,138,446,226,223,391,4,10,3
2092,343,13,0,0,819,219,165,201,4,4,4
2961,107,11,30,6,4791,226,116,1249,1,29,2
2984,326,13,301,37,150,226,177,789,3,19,1
2745,44,19,124,51,1442,196,103,973,3,31,2
3144,313,32,270,148,582,197,210,2163,1,30,2
2870,342,12,582,104,2116,222,166,816,3,11,5
3351,229,10,255,29,3790,250,181,2040,3,38,7
2945,357,5,424,55,4235,231,156,5696,1,12,2
2537,344,12,466,50,957,222,164,1245,4,10,3
2188,354,5,30,-4,979,231,157,1318,4,4,4
2694,145,18,228,60,2451,234,115,2291,3,4,3
2308,111,21,67,28,582,211,78,812,4,4,3
3324,0,21,323,135,4156,196,145,3764,3,40,7
3197,5,15,895,-5,1518,209,145,1060,3,31,1
3456,4,16,582,108,4176,208,146,3463,3,39,7
2283,321,25,339,-29,488,207,194,684,4,10,3
2781,87,30,150,-76,268,174,33,2379,1,30,5
2642,6,6,330,2,955,227,153,854,3,11,5
2643,114,22,30,5,1350,213,78,631,1,30,5
2207,359,33,85,23,484,161,132,503,4,10,6
3386,274,30,541,184,679,231,235,912,2,33,1
2280,124,29,384,155,1146,206,59,626,4,3,4
2907,204,20,90,24,5172,253,175,1107,1,30,2
2122,129,19,30,7,1155,226,99,1406,4,17,4
2206,123,24,67,22,1040,214,75,1252,4,3,4
2801,261,19,395,178,3087,246,212,1507,3,4,3
2496,13,11,499,84,495,218,145,987,4,6,6
2052,316,14,0,0,361,227,185,324,4,3,4
2289,11,34,162,93,726,150,106,531,4,10,6
2486,144,18,192,40,2007,234,114,85,3,2,3
2985,107,14,376,71,4572,223,106,1703,1,29,2
2669,66,17,85,15,2054,202,94,1921,3,10,6
3233,268,6,335,9,5977,243,178,1154,1,22,1
2644,79,14,0,0,1392,213,103,742,3,33,5
2898,207,7,120,12,1910,246,167,1598,3,23,5
2858,115,23,484,108,1614,210,72,787,3,13,5
3268,179,15,270,50,2925,248,151,2377,1,29,7
3425,6,20,474,210,4388,197,139,3768,3,39,7
2278,107,28,210,71,636,195,50,1655,4,3,4
2247,119,17,0,0,1475,222,97,379,4,3,4
2708,152,11,510,-15,591,240,136,134,3,4,3
2772,71,12,150,29,2804,216,113,6525,1,12,2
2502,235,19,30,9,990,253,202,691,3,2,3
2901,98,19,524,268,875,210,84,591,3,13,2
3352,339,7,42,3,2790,230,164,2255,1,38,7
3412,309,3,497,-41,895,237,165,664,2,38,7
2502,9,6,0,0,1744,228,152,914,3,10,6
2438,352,11,90,8,306,221,159,1206,4,11,6
2142,103,12,0,0,1431,224,112,301,4,3,4
2697,316,20,124,45,2071,218,194,2313,3,10,6
3222,220,7,67,3,3877,247,172,2742,1,23,7
3323,103,3,362,99,2928,235,145,3233,3,32,7
2254,355,11,0,0,1130,221,156,771,4,14,4
2714,22,8,277,15,60,224,145,741,3,17,5
2745,223,15,182,49,926,253,187,1935,3,4,5
2355,314,15,309,145,1116,227,188,571,4,6,6
2153,61,35,124,108,391,146,25,247,4,1,6
2979,221,10,67,13,660,250,177,1209,2,23,1
2104,98,15,0,0,1008,218,100,674,4,3,4
3402,132,21,297,57,4243,224,93,3256,3,33,7
2720,251,24,150,71,1237,248,221,819,3,24,2
2774,89,10,418,1,1861,224,119,2210,1,12,2
2457,346,20,459,113,900,205,163,1465,4,10,6
2805,104,12,120,18,630,224,111,162,1,30,5
2472,89,23,175,29,847,196,65,713,4,1,3
2927,189,10,420,40,2642,248,160,2256,3,26,2
3447,99,11,732,214,2263,225,117,1482,1,35,7
3360,27,2,450,49,780,234,153,1834,3,32,7
