Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness,Soil_type,Cover_Type
0.712804562,0.125,0.136363636,0,0,0.08683434,0.87007874,0.523622047,0.347553325,0.75,0.425,5
0.701140487,0.033333333,0.090909091,0.327129563,0.12312812,0.189405648,0.897637795,0.594488189,0.222779869,0.25,0.3,2
0.867547952,0.116666667,0.181818182,0.394416607,-0.001663894,0.488267528,0.842519685,0.496062992,0.24606162,0.75,0.975,7
0.709953344,0.358333333,0.348484848,0.090909091,0.088186356,0.456512576,0.862204724,0.330708661,0.845113621,0.25,0.75,5
0.88439606,0.966666667,0.151515152,0.421617752,0.121464226,0.208233806,0.881889764,0.633858268,0.20465635,0.75,0.95,7
0.724209435,0.288888889,0.257575758,0.064423765,0.031613977,0.303920191,0.854330709,0.37007874,0.184162833,0.75,0.325,5
0.57024365,0.947222222,0.363636364,0,0,0.15203035,0.779527559,0.665354331,0.080301129,1,0.25,4
0.663297045,0.05,0.045454545,0.239799571,0.02828619,0.168329352,0.917322835,0.602362205,0.181514011,0.75,0.05,3
0.639191291,0.530555556,0.03030303,0,0,0.115919629,0.948818898,0.622047244,0.17314931,0.75,0.425,6
0.708916537,0.202777778,0.5,0.085898354,-0.049916805,0.018828158,0.62992126,0.11023622,0.322040987,0.25,0.75,5
0.599274235,0.35,0.212121212,0.077308518,0.06156406,0.037937333,0.901574803,0.440944882,0.215948697,1,0.05,4
0.55469155,0.291666667,0.484848485,0.042949177,0.048252912,0.139525081,0.716535433,0.114173228,0.047678795,1,0.075,4
0.764644894,0.402777778,0.121212121,0.307802434,0.054908486,0.104116903,0.940944882,0.55511811,0.312282169,0.75,0.825,5
0.580870918,0.45,0.424242424,0.077308518,0.101497504,0.157931713,0.921259843,0.440944882,0.162832845,1,0.075,4
0.786158631,0.322222222,0.090909091,0.16750179,0.053244592,0.383729099,0.921259843,0.539370079,0.05632232,0.25,0.725,1
0.746241576,0.686111111,0.212121212,0.060844667,-0.009983361,0.265420823,0.984251969,0.775590551,0.208420466,0.75,0.575,5
0.754017626,0.008333333,0.121212121,0,0,0.68048335,0.885826772,0.602362205,0.256378084,0.25,0.575,5
0.878693624,0.263888889,0.287878788,0.257695061,0.006655574,0.282984404,0.818897638,0.322834646,0.459082671,0.25,1,7
0.689217211,0.511111111,0.393939394,0.183249821,0.224625624,0.324153435,0.972440945,0.582677165,0.136484037,0.75,0.1,3
0.777086573,0.705555556,0.090909091,0.434502505,0.148086522,0.793030771,0.960629921,0.692913386,0.401366234,0.25,0.75,2
0.636599274,0.627777778,0.272727273,0.300644238,0.079866889,0.053252775,1,0.763779528,0.149867559,0.75,0.05,3
0.763089684,0.244444444,0.363636364,0.211166786,-0.014975042,0.071659407,0.75984252,0.244094488,0.362330963,0.25,0.75,2
0.622602385,0.202777778,0.196969697,0.042949177,0.008319468,0.090768582,0.846456693,0.433070866,0.147358149,0.75,0.25,6
0.73742872,0.152777778,0.121212121,0.107372942,0.006655574,0.27820711,0.877952756,0.519685039,0.364700962,0.75,0.65,2
0.603680664,0.083333333,0.257575758,0.125268432,0.111480865,0.165238162,0.795275591,0.472440945,0.093545239,1,0.25,6
0.849144635,0.216666667,0.287878788,0.060844667,0.009983361,0.325277505,0.799212598,0.334645669,0.387425066,0.25,0.975,7
0.533955417,0.172222222,0.287878788,0.021474588,0.011647255,0.063790923,0.775590551,0.354330709,0.032622334,1,0.075,4
0.584499741,0.183333333,0.303030303,0,0,0.059013629,0.771653543,0.334645669,0.235745155,1,0.1,4
0.585018144,0.391666667,0.378787879,0.125268432,0.15640599,0.199943797,0.885826772,0.358267717,0.122124634,1,0.075,4
0.660705029,0.030555556,0.227272727,0.224051539,-0.086522463,0.195025994,0.822834646,0.55511811,0.154746968,0.75,0.25,6
0.732244686,0.933333333,0.212121212,0.33357194,0.116472546,0.269355065,0.866141732,0.673228346,0.139272271,0.75,0.25,5
0.55002592,0.383333333,0.333333333,0.021474588,0.014975042,0.152732893,0.88976378,0.374015748,0.060365259,1,0.075,4
0.5624676,0.305555556,0.545454545,0.125268432,0.169717138,0.07545314,0.68503937,0.059055118,0.021329987,1,0.075,4
0.853551063,0.672222222,0.136363636,0.193271296,0.001663894,0.45398342,0.976377953,0.724409449,0.124076398,0.75,0.8,1
0.714618974,0.358333333,0.181818182,0,0,0.386539272,0.913385827,0.472440945,0.314930991,0.25,0.725,5
0.675220321,0.294444444,0.106060606,0.021474588,0.004991681,0.228186033,0.913385827,0.519685039,0.14247874,0.75,0.05,3
0.81881804,0.227777778,0.106060606,0.35218325,0.041597338,0.616832935,0.897637795,0.519685039,0.287048655,0.25,0.725,2
0.749611198,0.688888889,0.121212121,0.25841088,0.099833611,0.118729802,0.972440945,0.716535433,0.2303081,0.75,0.1,5
0.670554692,0.875,0.227272727,0.244810308,-0.019966722,0.126738794,0.88976378,0.74015748,0.151540499,0.75,0.1,3
0.625712805,0.836111111,0.409090909,0.154617037,0.206322795,0.036251229,0.854330709,0.854330709,0.225428691,1,0.25,3
0.57179886,0.347222222,0.484848485,0.042949177,0.038269551,0.190810735,0.779527559,0.181102362,0.1300711,1,0.075,4
0.715137377,0.336111111,0.272727273,0.095919828,0.011647255,0.070675847,0.874015748,0.37007874,0.044472327,0.25,0.75,5
0.644893727,0.066666667,0.196969697,0.042949177,0.034941764,0.077701279,0.834645669,0.527559055,0.185696361,1,0.25,6
0.732503888,0.197222222,0.378787879,0.214745884,0.224625624,0.04341717,0.724409449,0.248031496,0.198243413,0.25,0.75,5
0.721099015,0.352777778,0.242424242,0.077308518,0.046589018,0.285092033,0.897637795,0.417322835,0.11849993,0.75,0.775,5
0.582166926,0.888888889,0.439393939,0.047959914,0.108153078,0.098356049,0.779527559,0.779527559,0.078628189,1,0.25,6
0.597459824,0.986111111,0.272727273,0.077308518,0.023294509,0.139665589,0.811023622,0.602362205,0.033737627,1,0.25,3
0.757905651,0.730555556,0.181818182,0.021474588,0.006655574,0.406069973,0.968503937,0.771653543,0.155304615,0.75,0.575,1
0.597978227,0.377777778,0.227272727,0.090909091,0.043261231,0.015174933,0.917322835,0.460629921,0.046702914,1,0.275,3
0.827890098,0.261111111,0.227272727,0.090909091,0.041597338,0.18715751,0.850393701,0.38976378,0.178865189,0.25,0.725,7
0.601088647,0.444444444,0.333333333,0.221188261,0.342762063,0.13755796,0.940944882,0.476377953,0.060922905,1,0.15,4
0.857698289,0.830555556,0.166666667,0.107372942,0.053244592,0.433750176,0.929133858,0.736220472,0.310888052,0.25,0.975,7
0.581389321,0.288888889,0.409090909,0.107372942,0.059900166,0.092454686,0.771653543,0.208661417,0.22779869,1,0.075,4
0.664333852,0.833333333,0.075757576,0.274874732,0.15640599,0.152311367,0.937007874,0.677165354,0.08364701,1,0.15,6
0.591238984,0.330555556,0.287878788,0.151753758,0.154742097,0.179710552,0.866141732,0.362204724,0.143872857,1,0.075,4
0.895800933,0.088888889,0.333333333,0.021474588,0.003327787,0.256568779,0.732283465,0.409448819,0.264882197,0.5,0.975,7
0.863919129,0.966666667,0.242424242,0,0,0.609245469,0.830708661,0.633858268,0.565314373,0.25,0.95,7
0.885173665,0.441666667,0.060606061,0.095919828,0,0.420261346,0.94488189,0.594488189,0.123797574,0.75,0.875,7
0.606013478,0.369444444,0.136363636,0.021474588,0,0.205564142,0.929133858,0.515748031,0.056043496,1,0.15,4
0.610679108,0.105555556,0.212121212,0.20400859,0.247920133,0.021076296,0.818897638,0.476377953,0.198243413,1,0.05,3
0.535769829,0.266666667,0.53030303,0.030064424,0.026622296,0.052128706,0.661417323,0,0.041126446,1,0.075,4
0.862882322,0.713888889,0.045454545,0.472440945,0.201331115,0.11690319,0.948818898,0.657480315,0.147079325,0.75,0.8,7
0.851477449,0.255555556,0.075757576,0.021474588,-0.006655574,0.547140649,0.909448819,0.539370079,0.305032762,0.25,0.95,7
0.584240539,0.113888889,0.303030303,0.156048676,0.12312812,0.213713643,0.75984252,0.401574803,0.017287049,1,0.25,3
0.883359253,0.413888889,0.318181818,0.198282033,0.297836938,0.529858086,0.917322835,0.429133858,0.44904503,0.75,0.825,7
0.634007258,0.052777778,0.287878788,0.242662849,0.103161398,0.079246874,0.779527559,0.5,0.165481667,1,0.25,6
0.797822706,0,0.090909091,0.151753758,0.021630616,0.212589574,0.897637795,0.61023622,0.224871044,0.25,0.725,1
0.851477449,0.052777778,0.287878788,0.618468146,0.22296173,0.335675144,0.767716535,0.488188976,0.302105116,0.75,1,7
0.798081908,0.044444444,0.121212121,0.250536865,0.074875208,0.156386118,0.877952756,0.57480315,0.178865189,0.5,0.575,2
0.787195438,0.005555556,0.075757576,0.173228346,0.063227953,0.40016861,0.901574803,0.61023622,0.241739858,0.75,0.8,2
0.592275791,0.611111111,0.454545455,0.212598425,0.274542429,0.149501194,0.988188976,0.795275591,0.071518193,1,0.075,4
0.627268015,0.05,0.303030303,0.107372942,0.053244592,0.087958409,0.767716535,0.492125984,0.176913425,1,0.25,6
0.872991187,0.230555556,0.090909091,0.322118826,0.076539101,0.177181397,0.905511811,0.539370079,0.34378921,0.75,0.8,7
0.758942457,0.486111111,0.272727273,0.412312097,0.159733777,0.096248419,0.972440945,0.566929134,0.212463404,0.75,0.1,5
0.553654743,0.030555556,0.439393939,0.021474588,0.018302829,0.071799916,0.657480315,0.456692913,0.052837028,1,0.25,6
0.652669777,0.861111111,0.409090909,0.273443092,0.194675541,0.148517634,0.822834646,0.818897638,0.129095218,0.75,0.25,3
0.636599274,0.427777778,0.454545455,0.12884753,0.116472546,0.029506815,0.893700787,0.374015748,0.126585808,0.75,0.1,3
0.701918092,0.297222222,0.151515152,0.193271296,-0.003327787,0.275256428,0.897637795,0.476377953,0.37613272,0.75,0.05,6
0.529808191,0.108333333,0.606060606,0.088761632,0.166389351,0.021076296,0.488188976,0.149606299,0.032622334,1,0.25,3
0.576982893,0.233333333,0.318181818,0,0,0.134888296,0.787401575,0.299212598,0.138993448,1,0.15,4
0.875583204,0.102777778,0.075757576,0.030064424,0,0.370380778,0.901574803,0.57480315,0.326641573,0.25,0.975,7
0.710471747,0.033333333,0.151515152,0.367215462,0.183028286,0.363636364,0.862204724,0.57480315,0.214275756,0.75,0.8,2
0.593312597,0.347222222,0.439393939,0.289191124,0.272878536,0.157931713,0.811023622,0.232283465,0.08615642,1,0.075,4
0.863659927,0.983333333,0.287878788,0.42519685,0.309484193,0.531684699,0.799212598,0.606299213,0.498117942,0.75,1,7
0.719284603,0.097222222,0.121212121,0,0,0.424476605,0.877952756,0.547244094,0.877875366,0.25,0.5,2
0.88595127,0.555555556,0.151515152,0.386542591,0.041597338,0.459463257,0.980314961,0.657480315,0.016729402,0.75,0.95,1
0.846552618,0.080555556,0.121212121,0.021474588,0.001663894,0.317409021,0.874015748,0.551181102,0.393977415,0.25,0.95,7
0.711767755,0.202777778,0.424242424,0.121689334,0.154742097,0.026696642,0.68503937,0.18503937,0.276174543,0.25,0.75,5
0.624416796,0.069444444,0.424242424,0.198282033,0.231281198,0.11690319,0.665354331,0.38976378,0.109995818,1,0.25,6
0.632452048,0.958333333,0.272727273,0.042949177,0.004991681,0.084867219,0.826771654,0.645669291,0.175937544,1,0.25,6
0.598755832,0.863888889,0.378787879,0.107372942,0.103161398,0.149079668,0.838582677,0.807086614,0.121985222,1,0.25,6
0.62649041,0.9,0.272727273,0.257695061,0.121464226,0.131235071,0.862204724,0.724409449,0.205911055,1,0.275,6
0.77967859,0.527777778,0.181818182,0.182534001,0.071547421,0.790361107,0.980314961,0.633858268,0.293601004,0.25,0.725,1
0.651892172,0.055555556,0.151515152,0.077308518,0.011647255,0.177462414,0.866141732,0.559055118,0.606859055,0.25,0.45,2
0.639709694,0.961111111,0.378787879,0.151753758,0.098169717,0.073626528,0.755905512,0.633858268,0.194061062,1,0.25,6
0.886210472,0.266666667,0.227272727,0.143879742,0.036605657,0.327244626,0.858267717,0.397637795,0.509689112,0.25,0.95,7
0.538880249,0.077777778,0.272727273,0,0,0.067584656,0.779527559,0.464566929,0.104837585,1,0.25,4
0.664593053,0.644444444,0.166666667,0.151753758,0.148086522,0.271181678,0.984251969,0.724409449,0.106649937,0.75,0.1,3
0.72343183,0.158333333,0.151515152,0.151753758,0.024958403,0.285092033,0.862204724,0.492125984,0.360797435,0.25,0.725,5
0.765163297,0.777777778,0.060606061,0.021474588,0.006655574,0.664043839,0.94488189,0.669291339,0.314373344,0.25,0.575,5
0.578797304,0.405555556,0.242424242,0.030064424,0.019966722,0.079527891,0.929133858,0.472440945,0.243133975,1,0.075,4
0.577242094,0.816666667,0.424242424,0.202576951,0.237936772,0.063228889,0.866141732,0.881889764,0.068590548,1,0.25,3
0.696993261,0.272222222,0.272727273,0.143879742,0.083194676,0.328790221,0.830708661,0.338582677,0.349365677,0.75,0.275,3
0.555987558,0.25,0.575757576,0.095919828,0.15640599,0.052831249,0.598425197,0,0.041962916,1,0.075,4
0.721099015,0.144444444,0.378787879,0.282748747,0.179700499,0.059154138,0.704724409,0.295275591,0.320089223,0.25,0.725,5
0.881804044,0.425,0.181818182,0.346456693,0.063227953,0.314598848,0.94488189,0.531496063,0.062735257,0.75,0.95,7
0.733799896,0.238888889,0.409090909,0.25841088,0.302828619,0.150625263,0.724409449,0.188976378,0.097030531,0.75,0.325,2
0.592794194,0.308333333,0.166666667,0,0,0.071799916,0.897637795,0.460629921,0.114875227,1,0.1,4
0.647226542,0.125,0.121212121,0.047959914,0.009983361,0.126457777,0.877952756,0.535433071,0.750871323,0.25,0.45,5
0.644375324,0.25,0.227272727,0.060844667,0.026622296,0.224111283,0.846456693,0.38976378,0.091314652,0.75,0.1,3
0.705546916,0.244444444,0.121212121,0,0,0.204299564,0.893700787,0.496062992,0.192527534,0.75,0.475,5
0.651892172,0.088888889,0.136363636,0.125268432,0.053244592,0.021076296,0.87007874,0.543307087,0.24606162,1,0.125,6
0.746500778,0.066666667,0.075757576,0.042949177,0.004991681,0.521989602,0.905511811,0.586614173,0.506622055,0.25,0.725,2
0.629860031,0.880555556,0.348484848,0.319255548,0.119800333,0.127581846,0.842519685,0.775590551,0.154189321,1,0.25,6
0.655002592,0.994444444,0.090909091,0,0,0.173247155,0.897637795,0.614173228,0.194897532,0.75,0.425,6
0.799896319,0.172222222,0.242424242,0.346456693,-0.009983361,0.541801321,0.807086614,0.397637795,0.498815001,0.25,0.725,2
0.621565578,0,0.212121212,0.173228346,0.151414309,0.130673036,0.834645669,0.594488189,0.096612296,1,0.25,6
0.602125454,0.019444444,0.393939394,0.13027917,0.131447587,0.182520725,0.708661417,0.507874016,0.08866583,1,0.25,3
0.803784344,0.208333333,0.196969697,0.182534001,0.074875208,0.711816777,0.842519685,0.421259843,0.261118082,0.25,0.725,1
0.791601866,0.277777778,0.242424242,0.030064424,0.013311148,0.487846003,0.854330709,0.385826772,0.069287606,0.25,0.725,1
0.686106791,0.213888889,0.196969697,0.068002863,0.001663894,0.303920191,0.850393701,0.433070866,0.292903945,0.75,0.25,6
0.646189736,0.125,0.03030303,0,0,0.107489111,0.921259843,0.594488189,0.780287188,0.25,0.4,5
0.661223432,0.302777778,0.136363636,0.021474588,0,0.21511873,0.909448819,0.5,0.093963474,0.75,0.275,6
0.585018144,0.025,0.590909091,0.163206872,0.214642263,0.120556414,0.531496063,0.38976378,0.050467029,1,0.25,3
0.823742872,0.436111111,0.303030303,0.349319971,0.174708819,0.797386539,0.937007874,0.476377953,0.192806357,0.25,0.725,2
0.733799896,0.95,0.272727273,0.030064424,0.016638935,0.610229029,0.826771654,0.657480315,0.696082532,0.25,0.725,2
0.641264904,0.086111111,0.151515152,0.12884753,0.051580699,0.028242237,0.862204724,0.535433071,0.256099261,1,0.15,3
0.705287714,0.180555556,0.257575758,0.365783822,0.201331115,0.200224814,0.799212598,0.377952756,0.35215391,0.25,0.3,2
0.720839813,0.922222222,0.393939394,0.212598425,0.053244592,0.242939441,0.775590551,0.712598425,0.201868117,0.75,0.325,6
0.601088647,0.508333333,0.287878788,0.279885469,0.041597338,0.1788675,0.980314961,0.598425197,0.121566987,1,0.05,4
0.731985485,0.672222222,0.242424242,0.042949177,0.02828619,0.258816917,0.988188976,0.783464567,0.183326363,0.75,0.575,5
0.721358217,0.936111111,0.303030303,0.047959914,0.02828619,0.226640438,0.818897638,0.681102362,0.234351039,0.75,0.325,6
0.619491965,0.752777778,0.363636364,0.304939155,0.301164725,0.049178024,0.940944882,0.885826772,0.110692876,1,0.25,3
0.802488336,0.35,0.181818182,0.367931281,-0.086522463,0.847407616,0.909448819,0.468503937,0.199776941,0.25,0.725,1
0.759460861,0.516666667,0.212121212,0.279169649,0.153078203,0.111282844,0.980314961,0.618110236,0.30322041,0.75,0.825,5
0.854069466,0.219444444,0.060606061,0.021474588,0.001663894,0.599128846,0.917322835,0.566929134,0.529206748,0.25,0.95,7
0.797563504,0.025,0.045454545,0.163206872,0.076539101,0.62975973,0.917322835,0.606299213,0.331242158,0.25,0.725,1
0.682218766,0.313888889,0.212121212,0.303507516,0.161397671,0.226921456,0.885826772,0.42519685,0.297365119,0.75,0.1,3
0.536806636,0.322222222,0.393939394,0.021474588,-0.006655574,0.128143881,0.811023622,0.248031496,0.024397044,1,0.025,4
0.749092794,0.905555556,0.227272727,0.490336435,0.206322795,0.315020374,0.874015748,0.704724409,0.110414053,0.75,0.275,5
0.543027475,0.113888889,0.318181818,0,0,0.035970212,0.74015748,0.381889764,0.119754635,1,0.025,4
0.579834111,0.105555556,0.454545455,0.279885469,0.297836938,0.114093017,0.622047244,0.279527559,0.119754635,1,0.25,6
0.611975117,0.888888889,0.272727273,0.021474588,0.021630616,0.051426163,0.866141732,0.74015748,0.123518751,1,0.25,3
0.673924313,0.069444444,0.181818182,0.271295634,0.043261231,0.215961782,0.846456693,0.531496063,0.250104559,0.75,0.275,6
0.763867289,0.191666667,0.121212121,0.109520401,0.031613977,0.140087115,0.881889764,0.503937008,0.323713927,0.25,0.575,2
0.620787973,0.175,0.272727273,0.064423765,0.06156406,0.105381481,0.791338583,0.366141732,0.204098703,1,0.15,6
0.638672888,0.911111111,0.303030303,0.021474588,0.019966722,0.110861318,0.838582677,0.716535433,0.088944654,0.75,0.425,6
0.809227579,0.144444444,0.363636364,0.354330709,0.161397671,0.29787832,0.716535433,0.311023622,0.260560435,0.75,0.825,1
0.869103162,0.308333333,0.515151515,0.109520401,-0.063227953,0.530560629,0.712598425,0.098425197,0.366931549,0.25,1,7
0.597978227,0.366666667,0.196969697,0.064423765,0.03327787,0.172825629,0.917322835,0.468503937,0.129652865,1,0.075,3
0.556765163,0.9,0.5,0.121689334,0.168053245,0.072080933,0.728346457,0.763779528,0.106649937,1,0.25,6
0.65318818,0.047222222,0.363636364,0.085898354,0.074875208,0.290993396,0.716535433,0.464566929,0.106649937,0.75,0.25,6
0.871954381,0.244444444,0.090909091,0.021474588,-0.003327787,0.639173809,0.901574803,0.523622047,0.613550816,0.75,0.575,7
0.728356661,0.147222222,0.46969697,0.214745884,0.229617304,0.046367852,0.622047244,0.196850394,0.251219852,0.25,0.725,5
0.556765163,0.358333333,0.393939394,0.085898354,0.09484193,0.10959674,0.846456693,0.291338583,0.017705284,1,0.075,4
0.836443753,0.591666667,0.212121212,0.060844667,0.041597338,0.377827736,0.992125984,0.704724409,0.368046842,0.25,0.725,7
0.62649041,0.927777778,0.242424242,0.154617037,0.064891847,0.108051145,0.854330709,0.68503937,0.080440541,1,0.25,6
0.571021255,0.430555556,0.060606061,0,0,0.182099199,0.94488189,0.590551181,0.094799944,1,0.425,4
0.764644894,0.375,0.181818182,0.021474588,0,0.656877898,0.92519685,0.492125984,0.307681584,0.25,0.575,5
0.730430275,0.397222222,0.257575758,0.064423765,0.024958403,0.320640719,0.917322835,0.44488189,0.160881082,0.75,0.325,5
0.658113012,0.094444444,0.151515152,0.042949177,0.006655574,0.021076296,0.858267717,0.527559055,0.206608114,0.75,0.25,6
0.795749093,0.897222222,0.151515152,0.286327845,0.071547421,0.372909934,0.905511811,0.68503937,0.190436359,0.75,0.775,2
0.596163815,0.997222222,0.272727273,0.090909091,0.108153078,0.13235914,0.803149606,0.586614173,0.169106371,1,0.25,6
0.614307932,0.255555556,0.257575758,0.273443092,0.287853577,0.123928622,0.834645669,0.358267717,0.206608114,1,0.15,4
0.707361327,0.194444444,0.484848485,0.064423765,-0.049916805,0.017423072,0.633858268,0.12992126,0.326223338,0.25,0.75,5
