F2,F3,F1,F11,F4,F6,F10,F9,F5,F7,F12,F8,out,,,,
0.188256684,0.933546433,0.78589618,0.194503546,0.862132047,0.486805937,0.25188253,0.34509957,0.324909223,0.885,5.652,0.376,1,,,,
0.196363636,0.969044415,0.870714985,0.193085106,0.89605854,0.525013744,0.261671687,0.295509567,0.293863471,0.6348,5.751,0.3369,1,,,,
0.170245989,0.961473755,0.81410382,0.195921986,0.863628804,0.524463991,0.278049699,0.317454119,0.300980392,0.6653,5.476,0.2893,1,,,,
0.169197861,0.932537012,0.78863859,0.198758865,0.901214036,0.492028587,0.328125,0.306013276,0.315141612,0.6812,5.33,0.2979,1,,,,
0.168427807,0.961305518,0.871302644,0.191489362,0.82022285,0.542330951,0.298004518,0.277899258,0.339070443,0.6812,5.695,0.3833,1,,,,
0.181989305,0.923788694,0.824485798,0.193794326,0.879095294,0.536558549,0.323606928,0.278836392,0.349273784,0.5542,5.695,0.4785,1,,,,
0.159807487,0.961137281,0.836043095,0.184751773,0.843339431,0.559648158,0.322665663,0.308395158,0.330646333,0.7874,5.446,0.3564,1,,,,
0.172342246,0.982335128,0.806856024,0.215602837,0.88242142,0.547553601,0.33000753,0.258805154,0.356826434,0.7495,5.399,0.2625,1,,,,
0.162417112,0.936069987,0.833104799,0.193085106,0.880592051,0.542330951,0.276543675,0.312221788,0.25929557,0.7056,4.867,0.2722,1,,,,
0.152491979,0.942294751,0.864250735,0.204255319,0.822384833,0.571467839,0.326618976,0.293635299,0.324001452,0.8008,5.372,0.2966,1,,,,
0.149347594,0.926480485,0.825269344,0.207624113,0.799268252,0.539307312,0.338290663,0.299804764,0.305846042,0.7971,5.015,0.3259,1,,,,
0.133946524,0.932537012,0.848579824,0.180141844,0.791119242,0.547278725,0.346009036,0.280749707,0.315577342,0.6494,5.334,0.2661,1,,,,
0.146481283,0.88576716,0.876787463,0.187411348,0.875769167,0.522539857,0.371611446,0.291214369,0.292556282,0.7935,5.293,0.321,1,,,,
0.157197861,0.906292059,0.819196866,0.202836879,0.824214203,0.560472787,0.347703313,0.299336197,0.317356572,0.7275,5.745,0.2954,1,,,,
0.161112299,0.924629879,0.823114594,0.211702128,0.8923998,0.540681693,0.372552711,0.336509176,0.299201162,0.7117,5.079,0.2673,1,,,,
0.155893048,0.935228802,0.853476983,0.204787234,0.833361051,0.556624519,0.390248494,0.307458024,0.292992012,0.7983,5.714,0.3882,1,,,,
0.165540107,0.958781965,0.855044074,0.20035461,0.850989523,0.577240242,0.371423193,0.315072237,0.318700073,0.7007,5.599,0.3528,1,,,,
0.163465241,0.92025572,0.885602351,0.192198582,0.873108265,0.567069819,0.390060241,0.295041,0.324473493,0.6079,5.281,0.2368,1,,,,
0.152491979,0.938930013,0.851322233,0.206028369,0.871445202,0.553875756,0.403237952,0.300273331,0.351488744,0.6177,5.348,0.3528,1,,,,
0.142566845,0.880047106,0.893046033,0.218971631,0.878596375,0.529686641,0.376694277,0.285513471,0.324473493,0.6641,4.79,0.3528,1,,,,
0.142053476,0.945491252,0.855239961,0.202836879,0.913687011,0.576415613,0.402861446,0.330808278,0.326216412,0.6824,5.723,0.3418,1,,,,
0.147016043,0.959286676,0.847992165,0.201241135,0.870447364,0.533534909,0.402861446,0.304099961,0.337763253,0.6799,5.488,0.4089,1,,,,
0.137347594,0.894010767,0.896963761,0.195212766,0.906868452,0.507696537,0.365210843,0.3255369,0.323565723,0.6543,5.344,0.2002,1,,,,
0.162930481,0.932032301,0.885210578,0.205851064,0.823382671,0.528037383,0.42375753,0.297422882,0.300072622,0.7104,5.341,0.3076,1,,,,
0.126374332,0.904441454,0.826836435,0.213120567,0.859970065,0.562122045,0.41622741,0.341741507,0.307153232,0.7263,5.264,0.3455,1,,,,
0.148320856,0.926144011,0.86777669,0.230496454,0.879594213,0.555525014,0.395331325,0.279812573,0.281009441,0.6726,5.612,0.4517,1,,,,
0.149882353,0.89922611,0.870323213,0.222340426,0.829369699,0.544255085,0.387612952,0.313158922,0.327995643,0.7507,5.156,0.2869,1,,,,
0.168941176,0.93320996,0.878746327,0.219858156,0.839015466,0.552226498,0.421686747,0.321749317,0.337327524,0.8276,5.49,0.3796,1,,,,
0.123251337,0.906628533,0.83467189,0.214893617,0.816231498,0.555525014,0.394766566,0.290745802,0.323129993,0.7922,4.872,0.4138,1,,,,
0.14571123,0.942799462,0.888540646,0.22287234,0.86928322,0.576140737,0.417921687,0.282663022,0.346623094,0.8594,5.52,0.3296,1,,,,
0.147272727,0.93640646,0.857198825,0.209042553,0.883086646,0.542330951,0.428652108,0.352245217,0.355047204,0.6775,5.515,0.4053,1,,,,
0.13028877,0.969885599,0.849167483,0.216134752,0.886412772,0.58108851,0.419615964,0.264076533,0.353703704,0.7349,5.493,0.2856,1,,,,
0.161882353,0.943472409,0.894221352,0.209042553,0.917678364,0.529686641,0.444465361,0.307926591,0.376180102,0.8228,5.184,0.2844,1,,,,
0.114096257,0.904273217,0.856219393,0.199468085,0.886745385,0.547828477,0.441453313,0.326513081,0.388162672,0.8191,4.724,0.3955,1,,,,
0.150139037,0.958613728,0.889520078,0.202659574,0.929153501,0.593457944,0.425828313,0.342717688,0.389251997,0.625,5.463,0.4382,1,,,,
0.119058824,0.988559892,0.906170421,0.210815603,0.930816564,0.601704233,0.449924699,0.310308473,0.379448076,0.7812,5.345,0.3528,1,,,,
0.149882353,0.982335128,0.894613124,0.217907801,0.861633128,0.62424409,0.460843373,0.321749317,0.403413217,0.946,5.472,0.4639,1,,,,
0.150395722,0.906628533,0.90244858,0.188652482,0.917179445,0.636063771,0.432228916,0.405700898,0.412127814,0.9326,4.778,0.4272,1,,,,
0.138909091,0.922106326,0.913222331,0.238652482,0.957425578,0.66739967,0.434864458,0.396720031,0.444444444,0.9973,5.657,0.354,1,,,,
0.137860963,0.970558546,0.901273262,0.243262411,0.907699983,0.682242991,0.425075301,0.409996095,0.42519971,1.013,5.579,0.4797,1,,,,
0.114631016,0.937079408,0.870910872,0.22464539,0.940296025,0.663826278,0.484375,0.408434205,0.387799564,1.067,5.188,0.3748,1,,,,
0.131336898,0.966689098,0.887757101,0.22677305,0.920505571,0.673721825,0.461972892,0.37176884,0.445533769,1.056,5.681,0.4724,1,,,,
0.131080214,0.916386272,0.86993144,0.228723404,0.939963413,0.673172073,0.473079819,0.431081609,0.453159041,1.068,5.157,0.5151,1,,,,
0.131336898,0.919246299,0.897355534,0.225886525,0.940296025,0.732820231,0.497929217,0.441233893,0.42519971,1.09,5.029,0.5518,1,,,,
0.10915508,0.918741588,0.865230167,0.244148936,0.923166473,0.712754261,0.542733434,0.369894572,0.402323893,0.9509,5.804,0.3699,1,,,,
0.54459893,0.798452221,0.591380999,0.189539007,0.81706303,0.128174821,0.268260542,0.214955096,0.25130719,0.6262,5.453,0.2515,1,,,,
0.587807487,0.757570659,0.570812929,0.195744681,0.808415101,0.133205058,0.256400602,0.223076923,0.296550472,0.5151,5.348,0.2344,1,,,,
0.60171123,0.811069987,0.617629775,0.190070922,0.81390321,0.161050027,0.262424699,0.216399844,0.281009441,0.6604,4.814,0.105,1,,,,
0.556149733,0.832604307,0.612340842,0.217021277,0.793780143,0.119103903,0.288027108,0.22737212,0.25486565,0.4919,5.186,0.05249,1,,,,
0.575187166,0.791722746,0.653281097,0.207269504,0.769832031,0.150659703,0.27371988,0.127254979,0.307625272,0.5481,5.439,0.2515,1,,,,
0.502887701,0.794751009,0.61136141,0.199822695,0.772659238,0.1684442,0.295933735,0.194455291,0.302723312,0.5908,5.339,0.1953,1,,,,
0.521283422,0.838660834,0.636238981,0.207269504,0.773657076,0.174491479,0.320406627,0.15490043,0.288562092,0.5469,4.697,0.2869,1,,,,
0.524491979,0.831594886,0.629382958,0.20070922,0.757857974,0.175810885,0.331325301,0.212104647,0.312490922,0.5505,5.555,0.2185,1,,,,
0.528770053,0.825201884,0.628599412,0.214893617,0.709130218,0.160390324,0.346762048,0.205896134,0.332425563,0.4944,5.432,0.05005,1,,,,
0.507165775,0.815107672,0.606072478,0.191489362,0.713454183,0.183205058,0.34375,0.216868411,0.293863471,0.5859,5.3,0.2332,1,,,,
0.534331551,0.778095559,0.657590597,0.22641844,0.734242475,0.163413964,0.35749247,0.174931667,0.25,0.498,5.475,0.2722,1,,,,
0.49368984,0.810733513,0.63467189,0.235638298,0.744220855,0.201649258,0.358998494,0.171612651,0.298293391,0.5884,5.336,0.3296,1,,,,
0.515080214,0.783647376,0.628011753,0.231560284,0.749708964,0.178174821,0.357115964,0.223076923,0.27480029,0.4834,5.193,0.2344,1,,,,
0.532406417,0.80333109,0.61136141,0.209219858,0.702644271,0.20568994,0.346385542,0.139164389,0.304502542,0.686,4.829,0.1721,1,,,,
0.506737968,0.846567968,0.645053869,0.217907801,0.735074006,0.225151182,0.354856928,0.202577118,0.24822077,0.5347,5.723,0.2954,1,,,,
0.517005348,0.841352624,0.635063663,0.19893617,0.718609679,0.229851567,0.344503012,0.107731355,0.311147422,0.4309,5.042,0.1904,1,,,,
0.463315508,0.783647376,0.637806072,0.204255319,0.716780309,0.210720176,0.33565512,0.213080828,0.25664488,0.4175,5.22,0.2307,1,,,,
0.484278075,0.80333109,0.632908913,0.239539007,0.715449859,0.222787246,0.375,0.200195236,0.234023239,0.4724,5.754,0.354,1,,,,
0.514438503,0.807032301,0.648188051,0.212056738,0.700814901,0.212726773,0.374623494,0.163490824,0.281445171,0.3845,5.067,0.2197,1,,,,
0.485347594,0.834454913,0.585700294,0.212943262,0.687344088,0.226498076,0.358810241,0.16255369,0.24778504,0.4541,5.42,0.2661,1,,,,
0.513368984,0.83781965,0.60489716,0.201950355,0.715283552,0.202336449,0.343373494,0.171105037,0.226506899,0.415,4.999,0.1355,1,,,,
0.474438503,0.854811575,0.597257591,0.213652482,0.706136704,0.219791094,0.324171687,0.192581023,0.231808279,0.4834,4.856,0.07568,1,,,,
0.490909091,0.857335128,0.59294809,0.205851064,0.693830035,0.204343046,0.328313253,0.201639984,0.24644154,0.5127,4.746,0.2637,1,,,,
0.484705882,0.819650067,0.615475024,0.221808511,0.713786795,0.2211105,0.313441265,0.180163998,0.24157589,0.3882,5.199,0.2124,1,,,,
0.510374332,0.795928668,0.59294809,0.194503546,0.784466988,0.243952721,0.329254518,0.208785631,0.285003631,0.271,5.621,0.2319,1,,,,
0.48513369,0.819818304,0.563565132,0.195744681,0.824546815,0.218774052,0.326995482,0.227840687,0.25708061,0.5835,5.641,0.1941,1,,,,
0.479572193,0.841184388,0.597649363,0.203900709,0.781140861,0.215090709,0.342808735,0.200663803,0.274364561,0.47,5.374,0.2026,1,,,,
0.493262032,0.876850606,0.624485798,0.207269504,0.774488608,0.209703134,0.341679217,0.193518157,0.303195352,0.4993,5.472,0.2722,1,,,,
0.403208556,0.863391655,0.612536729,0.20212766,0.726093464,0.217097306,0.339608434,0.208785631,0.291212781,0.5737,5.16,0.105,1,,,,
0.471871658,0.823855989,0.593927522,0.218617021,0.682188591,0.236228697,0.336031627,0.179695431,0.294771242,0.6201,4.868,0.2893,1,,,,
0.483850267,0.797611036,0.6043095,0.19929078,0.644769666,0.228174821,0.324924699,0.186372511,0.306281772,0.3979,4.978,0.2393,1,,,,
0.459037433,0.859690444,0.568658178,0.202836879,0.686013637,0.229851567,0.33189006,0.130613042,0.280137981,0.5884,5.342,0.365,1,,,,
0.468877005,0.811238223,0.58374143,0.192198582,0.636454349,0.228174821,0.328689759,0.173994533,0.278358751,0.4297,5.01,0.1831,1,,,,
0.44513369,0.857839838,0.605288932,0.192375887,0.702810577,0.209703134,0.333207831,0.144435767,0.26372549,0.4102,5.345,0.2222,1,,,,
0.45540107,0.836473755,0.630166503,0.204078014,0.731415267,0.254013194,0.294051205,0.150136665,0.262854031,0.4736,5.326,0.2466,1,,,,
0.42459893,0.819650067,0.651322233,0.184219858,0.71312157,0.1868884,0.305911145,0.244513862,0.286782861,0.3992,4.706,0.155,1,,,,
0.455614973,0.838156124,0.647796278,0.182092199,0.701812739,0.2184442,0.295368976,0.143459586,0.262854031,0.437,5.022,0.2844,1,,,,
0.473582888,0.882738896,0.619000979,0.193085106,0.678696158,0.181858164,0.29122741,0.173994533,0.25842411,0.3503,5.527,0.07812,1,,,,
0.468877005,0.81948183,0.593927522,0.184042553,0.717778147,0.200329852,0.301957831,0.181608747,0.273057371,0.4309,5.297,0.2026,1,,,,
0.439144385,0.813930013,0.580803134,0.214184397,0.718942292,0.193952721,0.301204819,0.157282312,0.240232389,0.3198,5.397,0.144,1,,,,
0.46631016,0.800807537,0.632713026,0.208510638,0.723765175,0.171797691,0.305158133,0.147754783,0.184822077,0.2979,4.747,0.1379,1,,,,
0.490695187,0.803162853,0.644857982,0.208510638,0.765175453,0.208026388,0.29875753,0.181608747,0.245098039,0.4468,5.728,0.1868,1,,,,
0.455187166,0.855484522,0.638001959,0.188297872,0.736903376,0.193952721,0.308170181,0.190667708,0.245098039,0.2771,5.436,0.166,1,,,,
0.448342246,0.831763122,0.627032321,0.221276596,0.714119408,0.17482133,0.303087349,0.172081218,0.221641249,0.47,5.557,0.2429,1,,,,
0.400213904,0.796769852,0.595886386,0.184042553,0.705804091,0.173144585,0.312123494,0.20113237,0.25708061,0.426,5.56,0.238,1,,,,
0.457112299,0.866588156,0.600979432,0.187411348,0.705637785,0.171467839,0.307793675,0.181608747,0.230501089,0.3369,5.126,0.1636,1,,,,
0.492406417,0.808546433,0.58589618,0.215957447,0.776484284,0.174491479,0.306475904,0.206403749,0.24778504,0.4382,5.408,0.3027,1,,,,
0.429946524,0.800807537,0.635063663,0.194858156,0.805587893,0.196976361,0.303087349,0.188285826,0.242011619,0.3345,5.713,0.3064,1,,,,
0.468877005,0.817967699,0.566307542,0.230141844,0.741061034,0.159373282,0.303652108,0.19304959,0.198148148,0.4858,5.026,0.1184,1,,,,
0.503743316,0.861709287,0.575514202,0.20106383,0.698154,0.169103903,0.306099398,0.163022257,0.210530138,0.3796,5.289,0.2246,1,,,,
0.488770053,0.868102288,0.59510284,0.187056738,0.651588226,0.188565146,0.296498494,0.142991019,0.215867829,0.3992,5.107,0.2148,1,,,,
0.457967914,0.80333109,0.584916748,0.189007092,0.696158324,0.154013194,0.300263554,0.172081218,0.180827887,0.4468,5.646,0.001221,1,,,,
0.425454545,0.787516824,0.553770813,0.194148936,0.652918676,0.178834524,0.277296687,0.180632565,0.281009441,0.3308,4.806,0.1294,1,,,,
0.453475936,0.788358008,0.554358472,0.185283688,0.685847331,0.170780649,0.271460843,0.144904334,0.210094408,0.3296,5.461,0.3516,1,,,,
0.448128342,0.813088829,0.589813908,0.20177305,0.723765175,0.175151182,0.29499247,0.178250683,0.210530138,0.4053,5.251,0.2148,1,,,,
0.477647059,0.848250336,0.559255632,0.170762411,0.7716614,0.18991204,0.296875,0.18922296,0.199891068,0.3113,5.774,0.1611,1,,,,
0.586951872,0.923620458,0.861312439,0.213652482,0.885913853,0.527487631,0.597891566,0.358922296,0.50399419,0.6458,0.5786,0.3845,2,,,,
0.618395722,0.817126514,0.884231146,0.243794326,0.95143855,0.493677845,0.63309488,0.376571652,0.484023239,0.7349,0.7166,0.3333,2,,,,
0.623743316,0.891487214,0.862291871,0.227659574,0.926159987,0.539307312,0.687311747,0.463490824,0.503631082,0.8191,0.7544,0.3979,2,,,,
0.66802139,0.940780619,0.866797258,0.254609929,0.925328455,0.538757559,0.72439759,0.493947677,0.493464052,0.885,0.7898,0.4834,2,,,,
0.664812834,0.908479139,0.893829579,0.252659574,0.934807916,0.540131941,0.813441265,0.483014447,0.536673929,0.9619,0.885,0.4456,2,,,,
0.653048128,0.906460296,0.904015671,0.258687943,0.948112423,0.556899395,0.868034639,0.498633346,0.553740015,0.8813,1.027,0.5615,2,,,,
0.662887701,0.961810229,0.858374143,0.27287234,0.940296025,0.463991204,0.908320783,0.520109332,0.558823529,0.9314,0.8118,0.3833,2,,,,
0.674224599,0.952893674,0.868756121,0.277304965,0.93098287,0.529411765,0.954819277,0.527528309,0.56063907,0.9644,0.9619,0.4907,2,,,,
0.690481283,0.934387618,0.890303624,0.284574468,0.951272243,0.546179219,0.970820783,0.516204608,0.572984749,0.8826,0.8301,0.5334,2,,,,
0.705454545,0.891487214,0.852301665,0.278546099,0.947114585,0.569818582,0.940512048,0.574385006,0.515976761,0.9265,0.8875,0.437,2,,,,
0.703101604,0.870962315,0.903819785,0.293971631,0.950108099,0.567619571,0.970820783,0.490823897,0.582788671,0.9387,0.6067,0.5066,2,,,,
0.649839572,0.934892328,0.86777669,0.281560284,0.961250624,0.58411215,0.953501506,0.504880906,0.600580973,0.9839,0.8765,0.4944,2,,,,
0.69540107,0.978802153,0.884231146,0.287588652,0.932479627,0.603078615,0.950865964,0.515423663,0.58496732,1.08,0.8069,0.4956,2,,,,
0.708235294,0.973250336,0.870323213,0.292553191,0.960419092,0.544804838,0.96121988,0.518547442,0.558097313,1.067,0.741,0.5688,2,,,,
0.672941176,0.936069987,0.90675808,0.294326241,0.938799268,0.592908191,0.942206325,0.552518547,0.544299201,0.9265,0.7629,0.6055,2,,,,
0.701390374,0.903600269,0.876591577,0.269326241,0.97322468,0.568169324,0.931664157,0.508004686,0.549745824,0.8398,0.9326,0.5005,2,,,,
0.673582888,0.968707941,0.874045054,0.253191489,0.953766839,0.601979109,0.959337349,0.524014057,0.575889615,0.8899,0.719,0.5298,2,,,,
0.71828877,0.913862719,0.857394711,0.285638298,0.928820888,0.575041231,0.96310241,0.566185084,0.545751634,0.885,0.7263,0.5298,2,,,,
0.675508021,0.971399731,0.909696376,0.265602837,0.933311159,0.601704233,0.919615964,0.525185474,0.558460421,0.8984,0.8252,0.4736,2,,,,
0.708449198,0.882402423,0.907933399,0.271985816,0.919175121,0.606102254,0.954631024,0.536899649,0.561002179,1.017,0.7727,0.4431,2,,,,
0.656470588,0.964333782,0.873065622,0.245390071,0.905704307,0.58411215,0.928463855,0.501366654,0.575163399,0.929,0.8508,0.4419,2,,,,
0.672941176,0.963997308,0.889324192,0.278723404,0.93464161,0.564595932,0.919615964,0.479500195,0.566448802,0.9265,0.8557,0.4822,2,,,,
0.595508021,0.895020188,0.857394711,0.248404255,0.93281224,0.586586036,0.907567771,0.48028114,0.550108932,0.9167,0.625,0.4175,2,,,,
0.661604278,0.930349933,0.921253673,0.266134752,0.922002328,0.574216603,0.914909639,0.398672394,0.600944081,0.8032,0.7996,0.4761,2,,,,
0.667379679,0.932200538,0.898530852,0.256737589,0.949941793,0.61902144,0.926957831,0.34795002,0.572258533,0.9229,0.863,0.437,2,,,,
0.656470588,0.879542396,0.895200784,0.249468085,0.926991518,0.572567345,0.916415663,0.357946115,0.572258533,0.8362,0.874,0.459,2,,,,
0.647914439,0.895861373,0.863663075,0.246276596,0.931149177,0.570093458,0.926769578,0.393205779,0.594408134,0.7935,0.7825,0.4211,2,,,,
0.629518717,0.8987214,0.903819785,0.249822695,0.923665392,0.598680594,0.889118976,0.429519719,0.59114016,0.8911,0.957,0.4651,2,,,,
0.684064171,0.903768506,0.882272282,0.236347518,0.94777981,0.633589885,0.899661145,0.408434205,0.571169208,0.8923,1.012,0.5518,2,,,,
0.691764706,0.919582773,0.892654261,0.24929078,0.96141693,0.590434305,0.88497741,0.44240531,0.584241104,0.8801,0.7886,0.437,2,,,,
0.73026738,0.883916555,0.858374143,0.263652482,0.902378181,0.603078615,0.854103916,0.44552909,0.531953522,0.9729,0.752,0.5151,2,,,,
0.796363636,0.981998654,0.875808031,0.245921986,0.959088641,0.572567345,0.856551205,0.441233893,0.531590414,0.929,0.8447,0.481,2,,,,
0.808770053,0.964333782,0.910871694,0.266666667,0.917179445,0.590159428,0.842620482,0.482233503,0.521423384,0.885,0.7581,0.542,2,,,,
0.828449198,0.884925976,0.895984329,0.267021277,0.915183769,0.592358439,0.841679217,0.470519328,0.529411765,0.8826,0.8997,0.4395,2,,,,
0.792299465,0.952893674,0.882272282,0.24751773,0.955762515,0.562396921,0.822853916,0.514642718,0.54248366,0.8459,0.824,0.5054,2,,,,
0.817112299,0.868943472,0.899118511,0.243262411,0.964244138,0.566520066,0.808358434,0.452948067,0.545025418,0.8887,0.741,0.481,2,,,,
0.819037433,0.872812921,0.849363369,0.253014184,0.967902877,0.556074766,0.785391566,0.465052714,0.517792302,0.78,0.708,0.4016,2,,,,
0.895187166,0.870962315,0.857394711,0.253014184,0.963745219,0.561297416,0.763930723,0.534166341,0.51416122,0.8557,0.7886,0.5127,2,,,,
0.88,0.921433378,0.895200784,0.245390071,0.917678364,0.546179219,0.766378012,0.502538071,0.529774873,0.8203,0.8923,0.481,2,,,,
0.914652406,0.91487214,0.909892262,0.258687943,0.947280891,0.552501374,0.750941265,0.423662632,0.501815541,0.7507,0.6653,0.4797,2,,,,
0.868449198,0.944650067,0.901469148,0.24893617,0.937468818,0.556074766,0.742093373,0.459586099,0.475308642,0.7971,0.9131,0.4419,2,,,,
0.293262032,0.959623149,0.935749265,0.263652482,0.937302511,0.587960418,0.990399096,0.48809059,0.522875817,0.9167,0.8386,0.4211,2,,,,
0.326417112,0.881561238,0.938687561,0.272695035,0.924995842,0.58851017,0.975527108,0.456071847,0.592955701,0.9888,0.6921,0.5872,2,,,,
0.302673797,0.915376851,0.896376102,0.278546099,0.922667554,0.590984057,0.962725904,0.464662241,0.562091503,0.8643,0.6616,0.4993,2,,,,
0.304171123,0.961978466,0.887757101,0.298758865,0.971062697,0.634139637,0.93185241,0.471690746,0.607116921,0.9631,0.7434,0.6238,2,,,,
0.318502674,0.958781965,0.881684623,0.272340426,0.948278729,0.609675646,0.938817771,0.459586099,0.558097313,1.016,0.6165,0.5054,2,,,,
0.324491979,0.882065949,0.889324192,0.280851064,0.940794944,0.636063771,0.975903614,0.429910191,0.542846768,0.9387,0.7898,0.5713,2,,,,
